date,open_price,daily_high,daily_low,close_price,trade_volume_millions
2017/04/25,0.000,2.155,0.000,2.130,67.612
2017/05/02,2.145,0.000,2.076,0.000,76.976
2017/05/03,2.145,0.000,0.000,2.130,71.654
2017/05/04,2.145,2.155,2.076,0.000,48.368
2017/05/08,0.000,2.155,0.000,2.130,68.314
2017/05/10,2.145,2.155,2.076,2.130,0.000
2017/05/15,0.000,2.155,0.000,0.000,0.000
2017/05/16,0.000,0.000,2.076,2.130,62.522
2017/05/19,2.145,2.155,0.000,0.000,79.442
2017/05/23,0.000,0.000,0.000,2.130,48.312
2017/05/25,0.000,2.155,2.076,2.130,96.440
2017/05/26,0.000,2.155,2.076,2.130,0.000
2017/05/30,2.145,2.155,2.076,2.130,55.528
2017/05/31,2.145,0.000,2.076,0.000,78.262
2017/06/01,2.145,2.155,0.000,0.000,55.528
2017/06/02,2.145,0.000,0.000,0.000,75.046
2017/06/08,2.145,2.155,2.076,2.130,55.358
2017/06/09,2.145,0.000,0.000,2.130,152.954
2017/06/12,0.000,0.000,2.076,2.130,188.944
2017/06/16,0.000,0.000,2.076,0.000,55.528
2017/06/19,2.145,2.155,2.076,0.000,0.000
2017/06/20,2.145,2.155,0.000,0.000,55.528
2017/06/21,2.145,2.155,2.076,0.000,58.450
2017/06/22,2.145,2.155,2.076,2.130,0.000
2017/06/23,2.145,2.155,0.000,2.130,57.582
2017/06/27,2.145,2.155,0.000,2.130,0.000
2017/06/28,0.000,0.000,2.076,2.130,0.000
2017/06/29,0.000,2.155,2.076,0.000,0.000
2017/06/30,0.000,2.155,0.000,0.000,0.000
2017/07/03,2.145,0.000,2.076,2.130,58.182
2017/07/05,2.145,2.155,0.000,2.130,73.060
2017/07/10,2.145,2.155,0.000,2.130,0.000
2017/07/12,2.145,2.155,2.076,2.130,72.172
2017/07/13,0.000,2.155,2.076,0.000,0.000
2017/07/17,2.145,2.155,2.076,0.000,55.528
2017/07/18,2.145,0.000,0.000,2.130,80.152
2017/07/19,2.145,2.155,0.000,2.130,0.000
2017/07/20,2.145,2.155,2.076,2.130,61.950
2017/07/21,0.000,0.000,2.076,2.130,54.692
2017/07/24,0.000,2.155,2.076,2.130,0.000
2017/07/28,0.000,0.000,2.076,2.130,154.188
2017/07/31,2.145,2.155,2.076,2.130,55.528
2017/08/07,2.145,0.000,2.076,0.000,0.000
2017/08/10,0.000,0.000,2.076,2.130,113.682
2017/08/16,0.000,2.155,2.076,0.000,0.000
2017/08/17,0.000,2.155,2.076,2.130,70.248
2017/08/18,2.145,0.000,0.000,2.130,65.696
2017/08/21,2.145,2.155,2.076,2.130,63.290
2017/08/22,2.145,0.000,2.076,0.000,55.000
2017/08/23,2.145,2.155,0.000,2.130,0.000
2017/08/25,2.145,2.155,2.076,2.130,0.000
2017/08/29,0.000,2.155,2.076,0.000,0.000
2017/09/01,2.145,2.155,2.076,0.000,0.000
2017/09/05,2.145,2.155,0.000,0.000,57.664
2017/09/12,2.145,0.000,0.000,0.000,49.622
2017/09/13,2.145,0.000,2.076,0.000,0.000
2017/09/14,0.000,2.155,2.076,2.130,0.000
2017/09/15,2.145,2.155,2.076,2.130,75.204
2017/09/18,2.145,2.155,2.076,2.130,0.000
2017/09/19,0.000,2.155,0.000,2.130,53.422
2017/09/20,2.145,2.155,0.000,2.130,57.776
2017/09/21,0.000,2.155,0.000,0.000,0.000
2017/09/22,2.145,0.000,0.000,2.130,0.000
2017/09/25,2.145,0.000,2.076,2.130,0.000
2017/09/27,2.145,0.000,2.076,0.000,0.000
2017/09/28,0.000,2.155,2.076,2.130,50.452
2017/10/03,0.000,0.000,2.076,2.130,0.000
2017/10/04,0.000,0.000,0.000,0.000,55.528
2017/10/05,0.000,2.155,2.076,2.130,64.584
2017/10/10,0.000,0.000,2.076,2.130,0.000
2017/10/11,2.145,2.155,2.076,2.130,0.000
2017/10/12,2.145,0.000,2.076,0.000,0.000
2017/10/18,2.145,2.155,2.076,2.130,49.994
2017/10/23,2.145,2.155,2.076,2.130,0.000
2017/10/24,0.000,2.155,2.076,2.130,55.528
2017/10/25,2.145,0.000,2.076,0.000,0.000
2017/10/30,2.145,2.155,2.076,0.000,0.000
2017/11/01,2.145,2.155,2.076,2.130,75.110
2017/11/03,2.145,2.155,2.076,2.130,0.000
2017/11/07,0.000,0.000,2.076,0.000,0.000
2017/11/10,2.145,2.155,0.000,2.130,43.598
2017/11/15,2.145,2.155,2.076,2.130,0.000
2017/11/16,2.145,2.155,2.076,2.130,44.266
2017/11/17,0.000,2.155,2.076,2.130,0.000
2017/11/20,2.145,0.000,2.076,0.000,0.000
2017/11/22,2.145,0.000,2.076,0.000,71.106
2017/11/27,0.000,0.000,2.076,2.130,55.528
2017/11/28,2.145,2.155,0.000,0.000,91.188
2017/11/29,0.000,2.155,2.076,2.130,185.150
2017/11/30,2.145,2.155,2.076,2.130,55.528
2017/12/01,2.145,0.000,2.076,0.000,0.000
2017/12/05,2.145,2.155,2.076,2.130,55.528
2017/12/07,0.000,2.155,2.076,2.130,50.232
2017/12/08,0.000,2.155,0.000,2.130,61.002
2017/12/12,2.145,2.155,2.076,2.130,0.000
2017/12/13,0.000,2.155,0.000,2.130,52.336
2017/12/15,0.000,0.000,2.076,2.130,0.000
2017/12/18,0.000,2.155,2.076,2.130,0.000
2017/12/19,0.000,0.000,2.076,2.130,0.000
2017/12/20,2.145,0.000,2.076,2.130,0.000
2017/12/22,0.000,0.000,0.000,2.130,31.702
2017/12/26,2.145,2.155,0.000,2.130,0.000
2017/12/29,2.145,0.000,0.000,0.000,53.768
2018/01/02,0.000,0.000,2.076,0.000,53.890
2018/01/03,2.145,0.000,2.076,0.000,0.000
2018/01/04,0.000,2.155,2.076,2.130,0.000
2018/01/05,2.145,0.000,2.076,2.130,0.000
2018/01/08,0.000,2.155,0.000,0.000,0.000
2018/01/10,0.000,0.000,2.076,2.130,55.528
2018/01/17,2.145,0.000,2.076,0.000,105.076
2018/01/18,0.000,0.000,2.076,2.130,80.538
2018/01/19,0.000,0.000,0.000,0.000,0.000
2018/01/23,2.145,2.155,2.076,2.130,0.000
2018/01/24,2.145,0.000,2.076,0.000,0.000
2018/01/26,0.000,2.155,2.076,2.130,55.528
2018/01/29,0.000,2.155,2.076,0.000,114.038
2018/01/30,0.000,2.155,2.076,0.000,117.438
2018/01/31,2.145,0.000,2.076,0.000,128.494
2018/02/01,2.145,2.155,2.076,0.000,0.000
2018/02/02,2.145,2.155,0.000,0.000,55.528
2018/02/05,2.145,2.155,0.000,2.130,0.000
2018/02/08,2.145,0.000,0.000,0.000,171.572
2018/02/09,2.145,0.000,2.076,2.130,55.528
2018/02/12,2.145,2.155,2.076,2.130,0.000
2018/02/13,0.000,2.155,2.076,2.130,118.358
2018/02/15,0.000,2.155,0.000,2.130,113.054
2018/02/16,0.000,2.155,0.000,0.000,89.452
2018/02/21,2.145,0.000,0.000,0.000,0.000
2018/02/23,0.000,0.000,2.076,2.130,55.528
2018/02/26,2.145,2.155,2.076,2.130,99.100
2018/02/28,2.145,0.000,2.076,2.130,0.000
2018/03/01,0.000,0.000,0.000,2.130,0.000
2018/03/05,0.000,0.000,2.076,2.130,55.528
2018/03/06,2.145,2.155,2.076,0.000,91.234
2018/03/09,2.145,0.000,2.076,2.130,0.000
2018/03/12,2.145,2.155,2.076,2.130,103.484
2018/03/13,2.145,2.155,0.000,2.130,0.000
2018/03/14,2.145,2.155,2.076,2.130,85.188
2018/03/15,2.145,0.000,0.000,2.130,55.528
2018/03/16,0.000,0.000,2.076,2.130,55.528
2018/03/19,0.000,2.155,2.076,2.130,0.000
2018/03/22,2.145,2.155,2.076,0.000,0.000
2018/03/23,0.000,2.155,2.076,2.130,0.000
2018/03/27,0.000,0.000,2.076,0.000,139.992
2018/04/02,0.000,0.000,0.000,2.130,209.272
2018/04/03,2.145,0.000,2.076,2.130,204.624
2018/04/05,0.000,2.155,2.076,2.130,128.270
2018/04/06,0.000,2.155,0.000,0.000,0.000
2018/04/09,2.145,2.155,2.076,0.000,0.000
2018/04/10,2.145,2.155,2.076,2.130,0.000
2018/04/12,0.000,0.000,0.000,2.130,62.700
2018/04/13,0.000,0.000,0.000,0.000,0.000
2018/04/16,0.000,2.155,2.076,0.000,56.172
2018/04/17,2.145,2.155,0.000,2.130,0.000
2018/04/18,2.145,2.155,2.076,2.130,55.528
2018/04/24,2.145,0.000,2.076,2.130,149.894
2018/04/25,0.000,0.000,2.076,2.130,55.528
2018/04/26,2.145,2.155,2.076,2.130,55.528
2018/04/27,2.145,0.000,0.000,0.000,55.528
2018/04/30,2.145,2.155,2.076,0.000,109.282
2018/05/03,2.145,2.155,2.076,2.130,85.038
2018/05/04,2.145,0.000,2.076,2.130,68.872
2018/05/10,0.000,2.155,0.000,0.000,55.528
2018/05/11,0.000,2.155,2.076,2.130,0.000
2018/05/16,0.000,2.155,0.000,0.000,0.000
2018/05/17,2.145,2.155,2.076,2.130,0.000
2018/05/18,0.000,2.155,2.076,2.130,0.000
2018/05/21,2.145,0.000,2.076,2.130,58.504
2018/05/23,2.145,2.155,2.076,2.130,67.238
2018/05/25,2.145,2.155,0.000,2.130,0.000
2018/05/29,2.145,2.155,2.076,0.000,76.930
2018/06/04,0.000,0.000,0.000,2.130,0.000
2018/06/06,2.145,2.155,2.076,0.000,109.464
2018/06/07,2.145,2.155,2.076,0.000,55.528
2018/06/08,2.145,0.000,0.000,0.000,55.528
2018/06/11,2.145,0.000,2.076,2.130,0.000
2018/06/18,2.145,2.155,2.076,0.000,62.154
2018/06/19,2.145,2.155,0.000,2.130,0.000
2018/06/20,2.145,0.000,2.076,0.000,86.652
2018/06/22,0.000,2.155,0.000,0.000,81.502
2018/06/27,2.145,2.155,0.000,2.130,0.000
2018/06/29,2.145,2.155,2.076,2.130,0.000
2018/07/02,0.000,2.155,0.000,2.130,55.528
2018/07/03,2.145,2.155,2.076,2.130,0.000
2018/07/06,2.145,2.155,0.000,2.130,53.006
2018/07/09,2.145,2.155,2.076,2.130,60.240
2018/07/10,0.000,0.000,2.076,0.000,60.058
2018/07/11,2.145,2.155,0.000,2.130,64.196
2018/07/12,2.145,0.000,2.076,2.130,0.000
2018/07/13,2.145,0.000,2.076,2.130,0.000
2018/07/16,2.145,2.155,2.076,0.000,55.528
2018/07/24,0.000,0.000,0.000,2.130,0.000
2018/07/25,2.145,0.000,2.076,2.130,0.000
2018/07/30,2.145,0.000,2.076,2.130,0.000
2018/07/31,0.000,2.155,2.076,2.130,0.000
2018/08/03,2.145,0.000,2.076,2.130,69.210
2018/08/09,0.000,2.155,2.076,0.000,0.000
2018/08/13,0.000,2.155,2.076,2.130,0.000
2018/08/15,0.000,2.155,0.000,2.130,0.000
2018/08/16,0.000,2.155,0.000,2.130,79.142
2018/08/17,2.145,0.000,2.076,2.130,82.086
2018/08/20,2.145,0.000,2.076,2.130,57.240
2018/08/22,0.000,0.000,2.076,2.130,0.000
2018/08/28,0.000,2.155,0.000,2.130,0.000
2018/08/29,0.000,2.155,2.076,2.130,130.636
2018/08/31,2.145,2.155,0.000,2.130,84.088
2018/09/05,0.000,0.000,2.076,2.130,0.000
2018/09/06,2.145,2.155,2.076,2.130,55.528
2018/09/11,2.145,0.000,2.076,2.130,0.000
2018/09/12,2.145,0.000,2.076,2.130,88.280
2018/09/14,2.145,0.000,2.076,2.130,72.840
2018/09/17,0.000,2.155,2.076,0.000,0.000
2018/09/18,0.000,2.155,0.000,0.000,0.000
2018/09/25,0.000,2.155,0.000,0.000,0.000
2018/09/27,0.000,0.000,0.000,0.000,86.588
2018/10/01,0.000,2.155,2.076,0.000,69.210
2018/10/02,2.145,2.155,2.076,2.130,0.000
2018/10/04,0.000,2.155,0.000,0.000,0.000
2018/10/05,0.000,2.155,2.076,2.130,136.446
2018/10/08,2.145,2.155,2.076,0.000,147.864
2018/10/09,2.145,2.155,0.000,2.130,0.000
2018/10/10,0.000,2.155,2.076,2.130,0.000
2018/10/12,0.000,0.000,0.000,0.000,188.892
2018/10/17,0.000,2.155,2.076,2.130,0.000
2018/10/19,2.145,0.000,2.076,2.130,118.144
2018/10/22,2.145,2.155,2.076,2.130,90.000
2018/10/23,2.145,0.000,0.000,2.130,0.000
2018/10/26,0.000,2.155,2.076,2.130,0.000
2018/10/29,0.000,2.155,2.076,2.130,55.528
2018/10/30,0.000,2.155,0.000,0.000,55.528
2018/10/31,2.145,0.000,2.076,2.130,187.804
2018/11/01,0.000,0.000,2.076,2.130,0.000
2018/11/02,0.000,2.155,2.076,2.130,139.110
2018/11/08,0.000,0.000,2.076,0.000,0.000
2018/11/09,2.145,2.155,0.000,2.130,118.044
2018/11/12,0.000,2.155,2.076,2.130,0.000
2018/11/13,2.145,0.000,2.076,2.130,55.528
2018/11/16,2.145,0.000,2.076,0.000,121.322
2018/11/19,0.000,2.155,0.000,2.130,155.800
2018/11/21,2.145,2.155,0.000,2.130,114.336
2018/11/26,0.000,0.000,0.000,0.000,0.000
2018/11/27,2.145,0.000,2.076,0.000,115.664
2018/11/30,2.145,2.155,0.000,2.130,55.528
2018/12/03,2.145,2.155,0.000,0.000,0.000
2018/12/04,2.145,2.155,2.076,0.000,55.528
2018/12/06,2.145,0.000,0.000,2.130,0.000
2018/12/07,2.145,0.000,2.076,2.130,0.000
2018/12/11,0.000,0.000,2.076,2.130,0.000
2018/12/13,2.145,0.000,2.076,2.130,0.000
2018/12/18,0.000,2.155,2.076,2.130,0.000
2018/12/26,2.145,2.155,0.000,2.130,208.236
2018/12/27,2.145,0.000,0.000,2.130,55.528
2019/01/03,0.000,2.155,0.000,2.130,0.000
2019/01/04,2.145,2.155,2.076,0.000,183.652
2019/01/09,2.145,2.155,2.076,0.000,126.976
2019/01/17,0.000,2.155,0.000,2.130,84.178
2019/01/22,2.145,0.000,0.000,0.000,0.000
2019/01/25,2.145,2.155,2.076,2.130,98.918
2019/01/28,2.145,2.155,0.000,2.130,96.754
2019/01/29,0.000,2.155,2.076,0.000,55.528
2019/02/01,0.000,2.155,2.076,2.130,0.000
2019/02/04,2.145,2.155,0.000,0.000,55.528
2019/02/05,2.145,2.155,0.000,0.000,89.062
2019/02/07,2.145,0.000,2.076,2.130,92.532
2019/02/14,2.145,2.155,2.076,2.130,82.410
2019/02/19,0.000,2.155,2.076,0.000,73.634
2019/02/20,0.000,0.000,2.076,2.130,66.752
2019/02/22,2.145,2.155,2.076,2.130,0.000
2019/02/25,2.145,2.155,2.076,0.000,63.690
2019/02/26,0.000,0.000,0.000,2.130,0.000
2019/02/27,0.000,2.155,2.076,0.000,62.976
2019/02/28,2.145,0.000,0.000,2.130,55.528
2019/03/01,0.000,2.155,2.076,0.000,99.498
2019/03/04,2.145,2.155,2.076,0.000,123.348
2019/03/05,2.145,2.155,0.000,0.000,0.000
2019/03/11,0.000,0.000,2.076,0.000,0.000
2019/03/12,0.000,2.155,0.000,0.000,0.000
2019/03/13,0.000,0.000,2.076,2.130,71.040
2019/03/15,2.145,2.155,2.076,2.130,0.000
2019/03/18,0.000,0.000,2.076,2.130,0.000
2019/03/19,0.000,0.000,0.000,2.130,55.528
2019/03/21,2.145,2.155,2.076,0.000,115.356
2019/03/22,2.145,0.000,0.000,2.130,127.260
2019/03/25,0.000,2.155,0.000,2.130,102.076
2019/03/27,0.000,0.000,2.076,2.130,55.528
2019/03/28,2.145,0.000,2.076,2.130,55.528
2019/03/29,0.000,2.155,2.076,0.000,0.000
2019/04/02,0.000,2.155,0.000,0.000,55.528
2019/04/03,0.000,0.000,0.000,2.130,78.522
2019/04/08,0.000,2.155,2.076,2.130,0.000
2019/04/10,2.145,2.155,2.076,2.130,0.000
2019/04/11,2.145,2.155,0.000,0.000,0.000
2019/04/15,0.000,2.155,2.076,2.130,74.488
2019/04/16,2.145,2.155,0.000,0.000,60.892
2019/04/17,2.145,0.000,2.076,0.000,57.870
2019/04/23,2.145,0.000,2.076,2.130,92.808
2019/04/24,2.145,2.155,0.000,2.130,0.000
2019/05/02,2.145,0.000,0.000,2.130,0.000
2019/05/06,2.145,2.155,2.076,2.130,108.356
2019/05/08,2.145,2.155,2.076,2.130,0.000
2019/05/09,2.145,2.155,2.076,2.130,0.000
2019/05/10,2.145,0.000,0.000,2.130,0.000
2019/05/14,2.145,0.000,2.076,2.130,0.000
2019/05/16,2.145,2.155,0.000,2.130,0.000
2019/05/20,2.145,2.155,0.000,0.000,75.964
2019/05/21,2.145,2.155,0.000,2.130,80.102
2019/05/24,2.145,2.155,0.000,2.130,55.528
2019/05/30,0.000,0.000,2.076,2.130,62.938
2019/05/31,2.145,2.155,2.076,0.000,55.528
2019/06/05,2.145,0.000,2.076,2.130,84.796
2019/06/06,2.145,2.155,2.076,2.130,73.786
2019/06/07,2.145,2.155,2.076,2.130,96.164
2019/06/11,2.145,0.000,0.000,2.130,80.854
2019/06/13,2.145,2.155,0.000,2.130,0.000
2019/06/18,2.145,2.155,2.076,2.130,77.914
2019/06/19,0.000,0.000,0.000,2.130,0.000
2019/06/21,0.000,2.155,0.000,0.000,78.672
2019/06/26,2.145,2.155,2.076,2.130,48.838
2019/06/27,2.145,0.000,2.076,2.130,0.000
2019/07/01,2.145,0.000,0.000,2.130,0.000
2019/07/02,0.000,2.155,0.000,2.130,0.000
2019/07/08,2.145,2.155,2.076,2.130,57.668
2019/07/09,2.145,2.155,0.000,2.130,86.914
2019/07/11,0.000,0.000,0.000,2.130,0.000
2019/07/12,2.145,0.000,2.076,0.000,0.000
2019/07/15,2.145,2.155,0.000,0.000,0.000
2019/07/16,0.000,2.155,0.000,0.000,52.364
2019/07/17,2.145,2.155,0.000,2.130,51.176
2019/07/18,0.000,0.000,0.000,0.000,69.738
2019/07/22,0.000,2.155,0.000,2.130,0.000
2019/07/24,0.000,0.000,2.076,0.000,0.000
2019/07/26,0.000,0.000,0.000,0.000,0.000
2019/07/29,0.000,2.155,2.076,0.000,89.864
2019/07/30,0.000,2.155,2.076,2.130,58.218
2019/08/01,2.145,0.000,2.076,0.000,0.000
2019/08/06,2.145,2.155,2.076,0.000,0.000
2019/08/09,0.000,0.000,0.000,2.130,57.596
2019/08/15,2.145,0.000,2.076,0.000,0.000
2019/08/19,2.145,2.155,2.076,0.000,0.000
2019/08/20,2.145,2.155,2.076,2.130,38.590
2019/08/21,2.145,2.155,2.076,2.130,0.000
2019/08/28,2.145,0.000,2.076,0.000,0.000
2019/08/29,2.145,0.000,2.076,0.000,0.000
2019/09/05,2.145,2.155,2.076,0.000,0.000
2019/09/09,0.000,0.000,0.000,2.130,59.990
2019/09/11,2.145,2.155,0.000,0.000,48.656
2019/09/12,0.000,0.000,2.076,2.130,56.470
2019/09/13,0.000,2.155,0.000,2.130,0.000
2019/09/16,2.145,0.000,0.000,2.130,0.000
2019/09/17,0.000,0.000,2.076,2.130,55.528
2019/09/19,2.145,0.000,2.076,2.130,55.528
2019/09/20,2.145,2.155,2.076,2.130,0.000
2019/09/23,0.000,2.155,2.076,0.000,58.446
2019/09/24,2.145,0.000,2.076,2.130,92.320
2019/09/26,2.145,2.155,2.076,2.130,0.000
2019/10/04,2.145,2.155,2.076,0.000,49.438
2019/10/07,2.145,2.155,2.076,0.000,0.000
2019/10/08,2.145,2.155,2.076,2.130,0.000
2019/10/09,0.000,2.155,2.076,0.000,55.528
2019/10/10,0.000,2.155,0.000,2.130,51.504
2019/10/16,2.145,0.000,2.076,0.000,0.000
2019/10/17,2.145,0.000,0.000,2.130,0.000
2019/10/18,0.000,2.155,2.076,0.000,67.250
2019/10/21,2.145,0.000,0.000,0.000,0.000
2019/10/28,2.145,0.000,2.076,0.000,0.000
2019/10/29,0.000,2.155,0.000,0.000,0.000
2019/11/01,2.145,2.155,2.076,2.130,55.808
2019/11/04,2.145,0.000,0.000,0.000,0.000
2019/11/05,2.145,2.155,0.000,2.130,37.710
2019/11/07,2.145,0.000,0.000,0.000,0.000
2019/11/08,0.000,0.000,0.000,2.130,42.466
2019/11/12,2.145,0.000,2.076,2.130,40.752
2019/11/13,2.145,2.155,0.000,0.000,59.790
2019/11/14,2.145,2.155,2.076,2.130,0.000
2019/11/15,2.145,2.155,2.076,0.000,78.552
2019/11/19,0.000,2.155,2.076,2.130,55.528
2019/11/21,2.145,0.000,2.076,0.000,53.258
2019/11/25,0.000,2.155,2.076,0.000,0.000
2019/11/26,2.145,2.155,2.076,0.000,55.528
2019/11/27,2.145,0.000,0.000,2.130,55.528
2019/11/29,2.145,0.000,2.076,0.000,38.468
2019/12/02,0.000,0.000,2.076,2.130,0.000
2019/12/03,2.145,0.000,2.076,0.000,67.618
2019/12/04,2.145,2.155,2.076,2.130,0.000
2019/12/05,2.145,0.000,2.076,0.000,56.476
2019/12/09,0.000,2.155,2.076,0.000,48.856
2019/12/11,2.145,0.000,0.000,2.130,41.952
2019/12/12,0.000,0.000,2.076,0.000,61.918
2019/12/16,2.145,0.000,2.076,2.130,62.904
2019/12/17,0.000,2.155,2.076,0.000,0.000
2019/12/18,2.145,2.155,2.076,2.130,0.000
2019/12/23,2.145,2.155,2.076,2.130,42.728
2019/12/24,2.145,0.000,2.076,2.130,0.000
2019/12/26,2.145,2.155,2.076,2.130,0.000
2019/12/30,2.145,2.155,0.000,2.130,73.494
2019/12/31,2.145,0.000,2.076,2.130,0.000
2020/01/03,0.000,2.155,0.000,2.130,75.288
2020/01/06,0.000,0.000,2.076,2.130,0.000
2020/01/07,2.145,2.155,2.076,0.000,55.528
2020/01/08,0.000,2.155,2.076,0.000,55.528
2020/01/09,2.145,0.000,0.000,0.000,0.000
2020/01/10,2.145,0.000,2.076,0.000,57.074
2020/01/22,0.000,0.000,2.076,2.130,0.000
2020/01/23,0.000,2.155,0.000,2.130,55.528
2020/01/24,2.145,2.155,0.000,2.130,75.324
2020/01/27,2.145,2.155,2.076,2.130,55.528
2020/01/30,0.000,2.155,2.076,2.130,126.548
2020/01/31,0.000,2.155,0.000,2.130,55.528
2020/02/03,2.145,2.155,2.076,0.000,0.000
2020/02/04,0.000,0.000,2.076,0.000,55.528
2020/02/07,0.000,2.155,0.000,2.130,0.000
2020/02/10,2.145,2.155,2.076,0.000,101.124
2020/02/11,2.145,0.000,0.000,2.130,0.000
2020/02/19,0.000,0.000,2.076,0.000,51.224
2020/02/24,2.145,0.000,0.000,2.130,130.940
2020/02/25,2.145,2.155,2.076,2.130,55.528
2020/03/02,2.145,0.000,2.076,2.130,55.528
2020/03/06,2.145,0.000,2.076,0.000,0.000
2020/03/10,2.145,2.155,2.076,2.130,0.000
2020/03/12,0.000,0.000,2.076,2.130,0.000
2020/03/13,0.000,2.155,0.000,2.130,55.528
2020/03/16,2.145,2.155,0.000,2.130,178.346
2020/03/18,2.145,2.155,2.076,0.000,192.904
2020/03/19,0.000,0.000,0.000,0.000,207.998
2020/03/23,2.145,0.000,2.076,2.130,156.170
2020/03/24,2.145,2.155,0.000,0.000,0.000
2020/03/26,2.145,2.155,2.076,2.130,0.000
2020/03/30,2.145,2.155,2.076,2.130,0.000
2020/03/31,2.145,2.155,2.076,2.130,0.000
2020/04/02,2.145,2.155,2.076,2.130,0.000
2020/04/03,2.145,0.000,0.000,0.000,0.000
2020/04/06,0.000,2.155,2.076,2.130,0.000
2020/04/07,0.000,0.000,2.076,2.130,102.280
2020/04/08,2.145,2.155,0.000,0.000,0.000
2020/04/14,0.000,2.155,2.076,2.130,0.000
2020/04/17,2.145,2.155,2.076,2.130,158.600
2020/04/21,2.145,2.155,0.000,0.000,0.000
2020/04/23,0.000,2.155,2.076,0.000,55.528
2020/04/24,2.145,2.155,2.076,0.000,76.498
2020/04/28,0.000,0.000,0.000,0.000,105.388
2020/04/29,0.000,0.000,2.076,0.000,91.832
2020/04/30,2.145,2.155,2.076,2.130,55.528
2020/05/05,2.145,0.000,2.076,0.000,0.000
2020/05/07,0.000,0.000,2.076,2.130,0.000
2020/05/08,2.145,2.155,2.076,2.130,64.132
2020/05/12,0.000,2.155,0.000,0.000,61.498
2020/05/13,0.000,0.000,2.076,2.130,95.658
2020/05/18,2.145,0.000,0.000,2.130,87.144
2020/05/19,0.000,2.155,2.076,0.000,86.410
2020/05/26,0.000,0.000,0.000,2.130,71.364
2020/05/27,0.000,2.155,2.076,0.000,0.000
2020/05/28,2.145,2.155,0.000,0.000,0.000
2020/06/02,0.000,0.000,2.076,0.000,0.000
2020/06/03,2.145,2.155,0.000,0.000,53.420
2020/06/05,2.145,0.000,0.000,0.000,0.000
2020/06/08,2.145,2.155,2.076,2.130,55.528
2020/06/10,2.145,2.155,2.076,0.000,0.000
2020/06/11,2.145,2.155,0.000,2.130,0.000
2020/06/15,0.000,2.155,2.076,2.130,55.528
2020/06/17,0.000,2.155,2.076,2.130,59.186
2020/06/18,2.145,2.155,2.076,2.130,49.756
2020/06/22,2.145,0.000,0.000,0.000,0.000
2020/06/25,2.145,2.155,2.076,2.130,59.374
2020/06/30,0.000,0.000,0.000,0.000,75.394
2020/07/01,2.145,0.000,0.000,2.130,127.268
2020/07/02,0.000,0.000,2.076,0.000,131.868
2020/07/06,2.145,0.000,0.000,2.130,0.000
2020/07/07,2.145,0.000,2.076,2.130,0.000
2020/07/13,2.145,2.155,0.000,0.000,154.408
2020/07/15,2.145,0.000,2.076,2.130,0.000
2020/07/16,0.000,0.000,0.000,0.000,0.000
2020/07/20,0.000,2.155,2.076,2.130,0.000
2020/07/22,2.145,0.000,0.000,0.000,82.084
2020/07/24,2.145,2.155,0.000,2.130,112.648
2020/07/28,2.145,2.155,2.076,2.130,0.000
2020/07/29,2.145,0.000,2.076,0.000,0.000
2020/07/30,0.000,2.155,2.076,2.130,0.000
2020/07/31,2.145,2.155,2.076,2.130,161.710
2020/08/13,2.145,2.155,0.000,0.000,0.000
2020/08/14,0.000,2.155,0.000,2.130,55.528
2020/08/20,0.000,2.155,2.076,2.130,0.000
2020/08/21,0.000,2.155,0.000,0.000,71.518
2020/08/24,2.145,2.155,0.000,2.130,55.528
2020/08/25,2.145,0.000,0.000,2.130,79.856
2020/08/26,2.145,2.155,2.076,2.130,130.174
2020/08/27,2.145,2.155,0.000,0.000,85.296
2020/08/28,0.000,0.000,2.076,2.130,57.940
2020/08/31,2.145,2.155,0.000,2.130,83.718
2020/09/01,0.000,0.000,2.076,2.130,0.000
2020/09/03,0.000,0.000,2.076,2.130,0.000
2020/09/09,2.145,2.155,0.000,0.000,103.774
2020/09/10,2.145,0.000,0.000,2.130,106.614
2020/09/11,2.145,2.155,2.076,2.130,101.880
2020/09/14,2.145,2.155,2.076,2.130,90.592
2020/09/15,0.000,2.155,2.076,2.130,80.430
2020/09/18,2.145,0.000,0.000,2.130,177.852
2020/09/21,2.145,2.155,2.076,2.130,0.000
2020/09/23,2.145,0.000,2.076,2.130,0.000
2020/09/24,2.145,2.155,2.076,0.000,55.528
2020/09/25,0.000,2.155,0.000,0.000,92.304
2020/09/28,0.000,0.000,2.076,2.130,84.484
2020/09/29,2.145,0.000,0.000,2.130,55.528
2020/10/01,2.145,2.155,0.000,0.000,99.438
2020/10/05,2.145,0.000,0.000,2.130,75.506
2020/10/06,0.000,2.155,2.076,0.000,0.000
2020/10/07,2.145,2.155,0.000,2.130,86.188
2020/10/08,0.000,0.000,2.076,0.000,63.482
2020/10/12,2.145,2.155,2.076,2.130,0.000
2020/10/13,2.145,2.155,2.076,0.000,55.528
2020/10/14,0.000,2.155,0.000,0.000,55.528
2020/10/15,2.145,0.000,0.000,2.130,0.000
2020/10/16,0.000,0.000,0.000,2.130,0.000
2020/10/19,2.145,0.000,0.000,0.000,0.000
2020/10/20,2.145,2.155,0.000,2.130,90.194
2020/10/21,0.000,2.155,0.000,2.130,0.000
2020/10/26,0.000,0.000,2.076,2.130,0.000
2020/10/28,2.145,2.155,2.076,2.130,0.000
